,title,price,region
22,갤럭시tab 갤럭시탭 A7 SM-T505n 64G 미개봉 신품 판매,"200,000원",부산 강서구 명지동
23,Kt 갤럭시 21+ 256G / 갤럭시 21플러스,"450,000원",강원도 춘천시 근화동
24,GALAXY 갤럭시 구스다운 115사이즈 판매합니다,"280,000원",인천 부평구 삼산2동
25,"갤럭시 버즈2 프로 화이트 미개봉 팝니다. SM-R510, 갤럭시, 버즈, 버즈 프로","180,000원",대전 동구 가오동
26,"갤럭시 버즈2 프로 화이트 미개봉 팝니다. SM-R510, 갤럭시, 버즈, 버즈 프로","180,000원",대전 유성구 도룡동
27,갤럭시 제트플립4 512gb 핑크골드 + 갤럭시 워치5 + 버즈,150만원,인천 남동구 간석동
28,S급 갤럭시점프2 128기가 화이트 갤럭시jump2 에누리x,"240,000원",전남 순천시 해룡면
29,톰브라운 에디션 갤럭시 Z플립3 + 갤럭시 워치4 특A급 싸게 팝니다,190만원,경기도 안산시 상록구 본오동
30,"KT 갤럭시 S21 울트라 256GB,갤럭시버즈프로 블랙 판매합니다.","580,000원",인천 부평구 일신동
31,"KT 갤럭시 S21 울트라 256GB,갤럭시버즈프로 블랙 판매합니다.","580,000원",인천 부평구 일신동
32,갤럭시 핏2(Galaxy Fit2),"23,000원",서울 금천구 시흥제4동
33,[고퀄리티]갤럭시GALAXY 남성 트렌치코트 바바리,"200,000원",경기도 수원시 권선구 곡반정동
34,갤럭시 버즈2 프로 화이트 미개봉 새제품(Galaxy Buds2 Pro) 판매합니다.,"190,000원",경기도 안산시 상록구 본오2동
35,S급 갤럭시 z플립3 블랙 256G / 갤럭시워치 4 / 버즈2 일괄 판매합니다.,"820,000원",제주 제주시 외도동
36,"갤럭시s7+와이파이 ,키보드& 갤럭시워치실버 42mm 급처","550,000원",광주 북구 중앙동
37,"갤럭시핏,갤럭시핏2 스트랩","3,000원",경기도 고양시 덕양구 능곡동
38,갤럭시A32 a326 128 갤럭시점프 단순개봉 판매 구성품미사용,"230,000원",서울 강동구 성내제3동
39,갤럭시 S10 5G(g977) + 갤럭시 S20 Ultra(g988),"5,000원",경기도 양주시 봉양동
40,재당근 #갤럭시S10 #갤럭시텐 #공기계,"248,000원",서울 강남구 신사동
41,갤럭시 A13 갤럭시 64G 블랙 색상 팝니다~,"180,000원",경기도 구리시 인창동
42,"갤럭시21+ 256g 버이올렛 a급 & 버즈pro,갤럭시워치3 세트로 팝니다","450,000원",서울 영등포구 대림제2동
43,갤럭시노트20 팝니다(갤럭시 노트20),"300,000원",경기도 고양시 덕양구 행신동
44,갤럭시노트20 팝니다(갤럭시 노트20),"300,000원",인천 계양구 둑실동
45,갤럭시북(Galaxy Book 10.6) 1.6GHz 4GB RAM 120GB HDD,"623,000원",경기도 남양주시 호평동
46,갤럭시탭s8 울트라 256기가 5G (galaxy tab S8 Ultra 256gb 5G )팔아요.,120만원,서울 강남구 논현1동
47,갤럭시워치5 프로 갤럭시워치4클래식메탈스트랩링크브레이슬릿커브형,"25,000원",경남 창원시 마산회원구 내서읍
48,갤럭시북(Galaxy Book 10.6) 1.6GHz 4GB RAM 120GB HDD,"623,000원",서울 송파구 잠실동
49,갤럭시 버즈2( Galaxy Buds2) 미개봉,"85,000원",경기도 용인시 수지구 상현2동
50,갤럭시 노트20+갤럭시 워치4 골프에디션 44m 판매합니다(개별판매x),"490,000원",울산 남구 성암동
51,가격내림) 갤럭시z플립3 크림 256GB +갤럭시워치액티브2,"530,000원",경기도 수원시 권선구 고색동
52,갤럭시 X COVER5 블랙 공기계입니다! 새제품입니다.갤럭시 휴대폰공기계 세컨폰 영업폰 중고폰 알뜰폰 방송폰,"140,000원",서울 강남구 역삼동
53,(미개봉/바로직거래가능) 갤럭시버즈라이브 오닉스 / 갤럭시버즈2프로,"70,000원",부산 사상구 괘법동
54,갤럭시 워치4/갤럭시 기어 스포츠 스트랩 20mm,"25,000원",경기도 동두천시 송내동
55,갤럭시탭 A8 (Galaxy Tab A8) 판매합니다,"270,000원",광주 동구 금동
56,파워레인저 갤럭시포스 DX 갤럭시킹,"13,000원",전남 나주시 빛가람동
57,갤럭시탭4 & 갤럭시탭4 Advanced,"100,000원",울산 동구 방어동
58,갤럭시 폴드 카 마운트 차량용 자동차 Galaxy Fold Car Mount,"20,000원",경기도 수원시 영통구 하동
59,갤럭시S10+ 512GB 메인보드(카메라포함) 갤럭시S10플러스 SM-G975,"60,000원",광주 북구 문흥동
60,[Galaxy Z Flip3] 갤럭시 Z 플립3 256G 라벤더색 - 풀박스 판매 상태 최상,"490,000원",서울 중구 다동
61,갤럭시A326 갤럭시점프,"170,000원",강원도 원주시 태장2동
62,갤럭시 노트 20 울트라 액정반 파손. 갤럭시 뷰커버 4만원,"390,000원",서울 마포구 아현동
63,갤럭시 버즈프로 A급 (samsung galaxy buds pro),"70,000원",경남 거제시 장평동
64,갤럭시 제트플립3 & 갤럭시워치4 44mm gps 모델 팝니다,"800,000원",충남 아산시 음봉면
65,갤럭시 노트3 네오 갤럭시 s2 폐휴대폰,"30,000원",서울 강동구 천호제1동
66,갤럭시탭s4 64 LTE 팔아요. (가격 인하) 갤럭시탭 갤탭s4,"238,000원",경북 구미시 원평동
67,(세트판매) 갤럭시워치 SM-R810 + 갤럭시 버즈1,"100,000원",서울 강서구 등촌동
68,갤럭시노트20 5G 256G 미스틱 브론즈(SM-N981N) 갤럭시 노트20팝니다,"390,000원",서울 구로구 개봉동
69,갤럭시 탭 Galaxy Tab A7 Lite 미개봉 풀박스.,"200,000원",대전 유성구 상대동
70,"갤럭시s22울트라 블랙 256기가 자급제, 갤럭시버즈","850,000원",강원도 강릉시 교동
71,갤럭시s20+ 갤럭시s20플러스 퍼플 bts에디션 (SK),"350,000원",경기도 화성시 병점동
72,갤럭시 S22울트라 256기가 GalaxyS22Ultra,"850,000원",서울 강남구 신사동
73,"갤럭시 워치4 (Galaxy Watch4 LTE, GPS, 44mm)판매합니다.","190,000원",경기도 의정부시 가능동
74,갤럭시 윈 galaxy win,"10,000원",서울 강남구 논현2동
75,갤럭시 버즈 (갤럭시 버즈1),"27,000원",경기도 성남시 수정구 신촌동
76,갤럭시 버즈 (갤럭시 버즈1),"27,000원",서울 송파구 방이동
77,갤럭시 버즈 프로 Galaxy Buds pro,"75,000원",경기도 동두천시 생연동
78,액정 깨진 갤럭시S21울트라 팬텀블랙 256 박스 있음 Galaxy S21 Ultra 5G SM-G998N,"440,000원",경기도 화성시 반송동
79,갤럭시워치4 화이트 (Galaxy Watch4) S급,"160,000원",대전 유성구 덕명동
80,"Z플립3, 갤럭시워치4, 갤럭시버즈2, 3in1 무선충전 세트 55만원 팝니다.","550,000원",인천 미추홀구 용현동
81,갤럭시 S21 울트라 실버 256gB / galaxy s21 ultra silver 256gB,"650,000원",부산 해운대구 중동
82,갤럭시s20 256g + 갤럭시s20플러스 256g 판매합니다,"630,000원",경기도 안산시 상록구 건건동
83,새제품) 갤럭시워치4 40mm 핑크 골드 미개봉 SM-R860 +보호필름 : 갤럭시워치4 40,"185,000원",서울 강남구 청담동
84,갤럭시워치 갤럭시핏1,"13,000원",부산 북구 만덕동
85,"(((미개봉 새거)))갤럭시워치5 40mm 풀커버 스타일링팩, 갤럭시5 스트랩","24,000원",인천 남동구 구월동
86,"갤럭시 정품 커버, 갤럭시 S8+, 클린뷰 커버","6,000원",서울 강동구 성내동
87,자급제 갤럭시z플립3(비스포크에디션)+갤럭시워치4gps(44mm) 같이 판매합니다!,"650,000원",세종시 조치원읍
88,GALAXY갤럭시 유광우븐 바람막이 사이즈105,"20,000원",인천 연수구 연수동
89,100)GALAXY 갤럭시 신슐레이드 자켓,"35,000원",경기도 용인시 처인구 모현읍
90,갤럭시 노트 4 엣지 (Galaxy note 4 edge),"22,000원",인천 연수구 송도3동
91,GALAXY 제일모직 갤럭시 드레스 셔츠(새제품) 판매합니다.,"10,000원",서울 강동구 상일동
92,GALAXY 제일모직 갤럭시 드레스 셔츠(새제품) 판매합니다.,"10,000원",서울 영등포구 여의동
93,갤럭시(Galaxy) A21S 공기계 정상해지 핸드폰,"120,000원",충남 논산시 대교동
94,"갤럭시 플립3 , 갤럭시 워치4","380,000원",경북 구미시 고아읍
95,갤럭시 노트9 (galaxy note9) 128GB 판매,"180,000원",서울 금천구 시흥동
96,[단순 개봉] 갤럭시 탭 A7 Lite LTE 64G / 갤럭시 태블릿 A7 라이트 LTE,"150,000원",경기도 성남시 분당구 삼평동
97,갤럭시 galaxy RTX3090 EX Gamer,100만원,서울 은평구 불광제2동
98,[새제품] 갤럭시워치4 40mm 실버 핑크 블랙 미개봉 (보호필름 증정) SM-R860 갤럭시워치4 40 핑크골드,"185,000원",서울 용산구 한남동
99,[새제품] 갤럭시워치4 40mm 미개봉 핑크 골드 (보호필름 증정) SM-R860 갤럭시워치4 40 핑크골드,"185,000원",서울 용산구 한남동
100,[새제품] 갤럭시워치4 40mm 실버 미개봉 (보호필름 증정) SM-R860 갤럭시워치4 40,"185,000원",서울 용산구 한남동
101,갤럭시 Z플립 3 + 갤럭시 워치 4,"580,000원",충남 천안시 서북구 두정동
102,갤럭시 탭 A7 Galaxy Tab A7 SM-T500 32GB,"250,000원",서울 성북구 장위제2동
103,미개봉 갤럭시워치4 클래식 46mm 갤럭시워치4 46mm클래식 실버 팝니다,"260,000원",부산 사상구 모라동
104,갤럭시 탭 A Galaxy Tab A SM-T510 32GB,"250,000원",서울 성북구 장위제2동
105,Galaxy Tab A6 with S Pen 갤럭시 탭 밀크티 공기계 SM-P580,"140,000원",인천 남동구 구월3동
106,갤럭시s9+ 갤럭시,"60,000원",대구 달성군 다사읍
107,갤럭시s6.갤럭시그랜드.(SM-G920S.SHV-E270K)2가지,"5,000원",대구 서구 내당동
108,갤럭시 노트 10 플러스 / 갤럭시 탭 S6 / 갤럭시 버즈 일괄 판매합니다 :),"650,000원",서울 서초구 양재동
109,갤럭시탭 액티브2 (Galaxy Tab Active2) /방수방진 /8인치 /LTE모델,"90,000원",서울 관악구 신림동
110,갤럭시S21 울트라 + 갤럭시워치4 클래식,"800,000원",경기도 수원시 영통구 매탄2동
111,갤럭시 X COVER5 화이트 공기계입니다! 새제품입니다.갤럭시 휴대폰공기계 세컨폰 영업폰 중고폰 알뜰폰 방송폰,"140,000원",서울 강남구 역삼동
112,갤럭시 Z플립4 자급제 + 갤럭시 버즈2,"950,000원",서울 강서구 가양제3동
113,파워레인저 갤럭시포스 슈퍼갤럭시킹 드래곤엠페러,"18,000원",서울 관악구 봉천동
114,갤럭시 라이브스타일 GALAXY LIFESTYLE 남자 남성 원턱 정장바지,"13,000원",대구 달성군 다사읍
115,"갤럭시A7, 갤럭시S8 판매합니다","50,000원",세종시 도담동
116,갤럭시S22울트라 512GB 화이트 자급제 판매해요. 갤럭시S22울트라 512GB 화이트 자급제 판매해요.,100만원,경기도 파주시 목동동
117,갤럭시 X COVER5 화이트 공기계입니다! 새제품입니다.갤럭시 휴대폰공기계 세컨폰 영업폰 중고폰 알뜰폰 방송폰,"140,000원",서울 강남구 역삼동
118,겔럭시버즈1(왼쪽하얀) 과 겔럭시버즈플러스(오른쪽검정),"10,000원",충남 천안시 동남구 신방동
119,갤럭시 노트10+ 갤럭시 버즈프로 일괄판매,"360,000원",서울 영등포구 신길제7동
120,셋탑박스수납함 갤럭시와이드2.갤럭시j5.엘지x파워.갤럭시m12.갤럭시a13,"5,000원",충북 청주시 서원구 개신동
121,"갤럭시 코어 어드밴스, 갤럭시 윈 배터리 (B210BK)","5,000원",서울 중랑구 상봉제1동
122,갤럭시노트20울트라 256 + 갤럭시워치46mm LTE + 갤럭시버즈프로 + 빵빵한 악세사리 판매해요,"700,000원",경기도 하남시 덕풍3동
123,"갤럭시워치4 44mm, 갤럭시워치3 팔아요","100,000원",경기도 남양주시 별내동
124,갤럭시 (GALAXY) 밍크 가죽 코트 판매해요.,"720,000원",서울 강남구 압구정동
125,갤럭시s22 울트라 256g + 갤럭시워치4클래식 + 버즈프로2 풀세트 풀박스,120만원,부산 중구 중앙동4가
126,갤럭시m12.갤럭시a13판매,"130,000원",충북 청주시 서원구 개신동
127,갤럭시 워치 4클래식 lte,"171,000원",경기도 성남시 중원구 중앙동
128,갤럭시버즈프로2 화이트 미개봉,"170,000원",서울 영등포구 신길제3동
129,갤럭시 워치 46mm (모델명 SM-R805N),"70,000원",경기도 안성시 미양면
130,갤럭시 노트20,"290,000원",경기도 수원시 팔달구 매산동
131,갤럭시 노트20,"290,000원",경기도 수원시 팔달구 매산동
132,갤럭시 노트20 256GB,"430,000원",경기도 고양시 일산서구 송포동
133,갤럭시z폴드3 256g 팬텀실버 자급제 판매합니다,"930,000원",광주 북구 용봉동
134,갤럭시 노트 10+[256기가] + 갤럭시 워치 46mmLTE,"270,000원",경기도 남양주시 다산동
135,"갤럭시탭S8 Wifi 128 미개봉+커버뷰,필름","680,000원",서울 동작구 신대방제2동
136,"갤럭시탭 s8 울트라 512gb 그라파이트, wifi 팝니다.","800,000원",서울 양천구 목2동
137,갤럭시 워치 20mm 밀레니즈 루프 스트랩 새제품,"5,000원",서울 동작구 상도동
138,🎀겔럭시 스트랩 정리/반값택배 XX,"9,900원",서울 금천구 독산동
139,갤럭시S6 엣지,"26,000원",서울 강동구 성내제1동
140,갤럭시 버즈2 급처,"71,000원",대전 동구 홍도동
141,겔럭시S10+ 5G 256기가,"250,000원",경기도 시흥시 배곧동
142,갤럭시A7 팝니다,"170,000원",강원도 동해시 천곡동
143,갤럭시 s20fe 5g 모델 128기가 판매합니다!,"290,000원",대구 북구 칠성동1가
144,갤럭시워치4 40mm,"140,000원",부산 해운대구 우제1동
145,갤럭시z플립4 화이트 팝니다,"400,000원",경기도 시흥시 은행동
146,갤럭시 z플립4 스톤헨지 에디션,"35,000원",충북 청주시 청원구 내덕동
147,갤럭시21블랙,"370,000원",경기도 남양주시 금곡동
148,갤럭시탭 a7 lite 64gb lte 미개봉,"140,000원",서울 영등포구 신길동
149,갤럭시 워치 4 클래식,"160,000원",대구 달서구 신당동
150,갤럭시 a72용 커버,"2,000원",서울 서대문구 천연동
151,갤럭시탭 a (SM-P580)팔아요,"65,000원",서울 송파구 마천동
152,갤럭시 Z플립3 kt 그린 256기가 판매,"360,000원",전북 군산시 나운동
153,갤럭시탭 어드밴스2 펜,"153,000원",서울 서초구 우면동
154,갤럭시 와이드 4,"70,000원",전남 순천시 해룡면
155,갤럭시s21플러스 256기가,"320,000원",울산 중구 반구2동
156,갤럭시s8 팝니다,"40,000원",충북 청주시 서원구 성화.개신.죽림동
157,갤럭시 그랜드맥스,"30,000원",서울 중랑구 중화동
158,"갤럭시 z폴드3 (팬텀그린, 256GB)","840,000원",경북 포항시 남구 제철동
159,미개봉 새제품 갤럭시 워치4 40mm 블랙,"190,000원",서울 성북구 정릉제2동
160,갤럭시s22 화이트 256g,"600,000원",경기도 성남시 분당구 구미동
161,갤럭시 s21 팬텀화이트 (케어서비스있음),"430,000원",대구 수성구 만촌동
162,갤럭시 z플립3 올수리 제품 팝니다,"550,000원",경북 구미시 옥계동
163,갤럭시 워치 액티브2 톰브라운 에디션 풀박스,"200,000원",서울 강남구 대치1동
164,자급제 갤럭시S20플러스 256GB 완전싸게판매합니다~,"340,000원",서울 강서구 화곡제1동
165,갤럭시버디 SM-A226L,"140,000원",경기도 구리시 수택3동
166,갤럭시 워치 스트랩,"15,000원",경북 구미시 고아읍
167,[미개봉새상품]갤럭시워치4 44mm 블루투스(블랙),"200,000원",서울 동작구 노량진동
168,자급제 갤럭시S20플러스 256GB 완전싸게판매합니다~,"340,000원",서울 강서구 화곡제1동
169,갤럭시 A33판매합니다,"150,000원",서울 강남구 일원1동
170,남자 거위털 파카 제일모직 갤럭시,"20,000원",서울 구로구 신도림동
171,남자 거위털 파카 제일모직 갤럭시,"20,000원",서울 구로구 신도림동
172,갤럭시s10 공기계 팝니다,"150,000원",서울 양천구 신정3동
173,갤럭시 버즈 플러스,"70,000원",경기도 화성시 새솔동
174,아이패드8세대 128G wifi + 애플케어↔️갤럭시탭S7 128,"580,000원",서울 마포구 망원제1동
175,갤럭시 폴드4 512 미개봉 팝니다,165만원,서울 양천구 목1동
176,갤럭시노트9 512gb,"190,000원",서울 중구 을지로5가
177,(미개봉 새상품) 갤럭시 버즈2 화이트,"85,000원","인천 미추홀구 용현1,4동"
178,갤럭시탭 s7플러스 팝니다,"600,000원",경기도 남양주시 진접읍
179,자급제 갤럭시S20플러스 256GB 완전싸게판매합니다~,"340,000원",서울 강서구 화곡제1동
180,갤럭시 탭 a6 10.1인치,"120,000원",대구 수성구 고산3동
181,갤럭시탭 s7플러스 팝니다,"600,000원",경기도 남양주시 진접읍
182,자급제 갤럭시S20플러스 256GB 완전싸게판매합니다~,"340,000원",서울 강서구 화곡제1동
183,갤럭시 탭 a6 10.1인치,"120,000원",대구 수성구 고산3동
184,갤럭시 a with s pen,"170,000원",서울 성북구 정릉제3동
185,갤럭시 버즈2 팝니다.,"65,000원",서울 성북구 상월곡동
186,(급처분)갤럭시 플립2 싸게 팔아요,"300,000원",인천 서구 청라동
187,갤럭시S7엣지판매합니다.,"20,000원",경기도 광명시 소하2동
188,갤럭시 A315(LG) 프리즘 크러시 블루 풀박스,"150,000원",대전 대덕구 송촌동
189,갤럭시A536 블루128,"380,000원",경기도 남양주시 금곡동
190,자급제 갤럭시S20플러스 256GB 완전싸게판매합니다~,"340,000원",서울 강서구 화곡제1동
191,갤럭시 s21,"390,000원",경기도 안산시 단원구 초지동
192,갤럭시S7엣지판매합니다.,"20,000원",경기도 광명시 소하2동
193,갤럭시 A315(LG) 프리즘 크러시 블루 풀박스,"150,000원",대전 대덕구 송촌동
194,갤럭시 탭A 10.1 32기가+3기가 램,"110,000원",경기도 성남시 분당구 야탑1동
195,갤럭시버즈 라이프,"60,000원",경기도 남양주시 화도읍
196,닌텐도 wii 게임cd 수퍼마리오 wii2 갤럭시 어드벤처 투게더,"20,000원",경기도 하남시 망월동
197,갤럭시S20 128G,"270,000원",서울 서대문구 남가좌제1동
198,겔럭시 휴롬,"69,000원",부산 남구 용호동
199,비비안웨스트우드 갤럭시 오르빗 로고 티셔츠 2사이즈💖,"250,000원",서울 강남구 역삼1동
200,갤럭시워치 45미리구해봅니다,"50,000원",경남 양산시 동면
201,갤럭시북2 프로360 모니터,"150,000원",서울 강남구 삼성2동
202,갤럭시 S10+ 1TB 팝니다,"270,000원",경기도 포천시 포천동
203,갤럭시 버즈 프로,"80,000원",부산 수영구 민락동
204,갤럭시 z플립3 크림,"480,000원",경북 포항시 남구 연일읍
205,갤럭시 S9 블루 색상,"110,000원",경북 구미시 산동읍
206,갤럭시 점프 A326 판매합니다,"150,000원",전북 전주시 완산구 효자1동
207,갤럭시 s9 엣지 64g,"60,000원",인천 연수구 송도동
208,갤럭시북 프로 NT950XDB-KC58S,"800,000원",울산 남구 달동
209,AA급 갤럭시S20플러스 무잔상 256기가 클라우드블루 중고폰,"320,000원",인천 부평구 부개1동
210,갤럭시 워치 4 44mm 블루투스 팝니다,"120,000원",충남 천안시 동남구 청당동
211,갤럭시 워치 부속품 팔아요!!,"5,000원",강원도 춘천시 우두동
212,갤럭시워치5프로 블랙팝니다,"400,000원",충북 청주시 흥덕구 복대동
213,갤럭시 워치 4 44mm 블루투스 팝니다,"120,000원",충남 천안시 동남구 청당동
214,갤럭시 워치 부속품 팔아요!!,"5,000원",강원도 춘천시 우두동
215,갤럭시워치5프로 블랙팝니다,"400,000원",충북 청주시 흥덕구 복대동
216,갤럭시 탭A10.1 32GB블랙,"77,000원",서울 광진구 중곡제3동
217,갤럭시s21 256gb 블랙(확정기변),"350,000원",대구 서구 내당동
218,외관S급 갤럭시S20플러스 BTS에디션 퍼플 256기가 중고폰,"270,000원",인천 부평구 부개1동
219,갤럭시 워치 4 팝니다!,"150,000원",경기도 안산시 상록구 사이동
220,갤럭시 S9 골드색상 S급,"120,000원",경북 구미시 산동읍
221,갤럭시노트10 플러스 블랙 256 판매합니다.,"320,000원",경기도 수원시 권선구 곡선동
222,(미개봉 새상품) 갤럭시 버즈2 오닉스,"85,000원","인천 미추홀구 용현1,4동"
223,갤럭시 s5,"40,000원",서울 송파구 장지동
224,(미개봉 새상품) 갤럭시 버즈2 오닉스,"85,000원","인천 미추홀구 용현1,4동"
225,갤럭시 s5,"40,000원",서울 송파구 장지동
226,갤럭시 워치3,"100,000원",경기도 안양시 동안구 호계3동
227,갤럭시Z플립3,"400,000원",경북 경산시 조영동
228,뉴에라 차일드 키즈 파워레인저 갤럭시포스 캡모자,"12,500원",서울 동작구 흑석동
229,갤럭시S10 5G 256G S급?자급제팝니다.,"180,000원",충북 충주시 교현.안림동
230,갤럭시 노트 10+ 256g s급 팝니다.풀박스,"350,000원",부산 해운대구 반송동
231,갤럭시워치5. 44mm. 그라파이트. 새제품 (블루투스),"180,000원",경남 양산시 중부동
232,갤럭시탭 a6 7.0 sm-t280,"30,000원",서울 중구 을지로5가
233,갤럭시탭 s6 라이트 64기가 핑크,"280,000원",서울 동대문구 휘경동
234,갤럭시 노트 10+ 256g s급 팝니다.풀박스,"350,000원",부산 해운대구 반송동
235,갤럭시워치5. 44mm. 그라파이트. 새제품 (블루투스),"180,000원",경남 양산시 중부동
236,갤럭시탭 a6 7.0 sm-t280,"30,000원",서울 중구 을지로5가
237,갤럭시탭 s6 라이트 64기가 핑크,"280,000원",서울 동대문구 휘경동
238,갤럭시 버즈2 화이트,"70,000원",부산 서구 동대신동3가
239,갤럭시 워치3 45mm,"80,000원",서울 강서구 방화제2동
240,갤럭시 남성 울 캐시미어 방풍 니트 집업 105,"30,000원",인천 연수구 연수동
241,갤럭시 기어s3 클래식 골프 에디션 (블루투스/46mm),"60,000원",서울 중랑구 묵동
242,갤럭시 버즈 2 상태 S급 미개봉,"85,000원",전남 광양시 광양읍
243,갤럭시 S7 폰 팔아요 편하게 연락주세요,"70,000원",경기도 수원시 영통구 망포2동
244,갤럭시워치엑티브2 44mm 메탈 밀레니즈루프밴드 2개,"7,000원",경기도 평택시 지산동
245,갤럭시 기어s3 클래식 골프 에디션 (블루투스/46mm),"60,000원",서울 중랑구 묵동
246,갤럭시 버즈 2 상태 S급 미개봉,"85,000원",전남 광양시 광양읍
247,갤럭시 S7 폰 팔아요 편하게 연락주세요,"70,000원",경기도 수원시 영통구 망포2동
248,1060 6g oc 갤럭시,"100,000원",서울 광진구 자양동
249,슈피겐 갤럭시 s10e 글라스tr 슬림 이지핏,"5,000원",경기도 군포시 당동
250,갤럭시탭 s6 라이트 64GB (핑크),"280,000원",서울 광진구 중곡제2동
251,갤럭시워치4 메종키츠네 에디션,"200,000원",서울 광진구 화양동
252,갤럭시 A8(SM-A530N) 팝니다.,"75,000원",경기도 고양시 일산동구 중산동
253,[미개봉 새상품] 갤럭시 버즈 2,"92,000원",경기도 광명시 하안동
254,미개봉갤럭시와치4 44mm 23만원,"229,000원",서울 송파구 방이동
255,[미개봉 새상품] 갤럭시 버즈 2,"92,000원",경기도 광명시 하안동
256,갤럭시 점프 A326 판매합니다,"150,000원",전북 전주시 완산구 효자1동
257,갤럭시 노트 10+ 판매,"320,000원",경북 구미시 옥계동
258,갤럭시워치5골프에디션40mm 미개봉 팝니다,"290,000원",대구 북구 침산동
259,갤럭시워치5 골프에디션 40mm,"280,000원",서울 양천구 목4동
260,갤럭시 탭S7+ (플러스) 키보드 북커버 판매,"95,000원",경남 창원시 진해구 경화동
261,[미개봉]갤럭시워치4 블랙 44mm 판매,"190,000원",서울 영등포구 문래동6가
262,갤럭시 S20 울트라 판매합니다.,"300,000원",서울 송파구 위례동
263,갤럭시 워치4(LTE) 40mm 미 개봉팝니다.,"170,000원",서울 노원구 상계1동
264,"갤럭시s21 팬텀그레이 256기가 (10월6일 액정,배터리 교체)","440,000원",서울 중랑구 중화동
265,"갤럭시s21 팬텀그레이 256기가 (10월6일 액정,배터리 교체)","440,000원",서울 중랑구 중화동
266,갤럭시워치5프로 디버클스트랩,"10,000원",충남 천안시 서북구 불당동
267,갤럭시Z 폴드3 액정전체교체 판매합니다 SS급,110만원,경남 사천시 사천읍
268,[미개봉]갤럭시워치4 블랙 44mm 판매,"190,000원",서울 영등포구 문래동6가
269,갤럭시 버즈2 라벤더(22년 4월 제조) 판매,"75,000원",경기도 성남시 분당구 정자동
270,갤럭시워치3 45mm 팔아요,"50,000원",인천 서구 가좌2동
271,갤럭시a12,"50,000원",서울 관악구 조원동
272,겔럭시 A90 단품,"150,000원",부산 수영구 광안동
273,갤럭시워치스트랩,"14,000원",부산 금정구 구서동
274,갤럭시워치5 시리즈 30%할인쿠폰,"25,000원",전남 순천시 해룡면
275,갤럭시 S7 엣지 팔아요,"50,000원",울산 북구 매곡동
276,갤럭시 GALAX 지포스 GTX 1660 SUPER OC D6 6GB,"190,000원",경기도 고양시 일산서구 덕이동
277,갤럭시 GALAX 지포스 GTX 1660 SUPER OC D6 6GB,"190,000원",경기도 고양시 일산서구 덕이동
278,갤럭시z플립4 퍼플.블루 자급제 미개봉,102만원,경기도 용인시 기흥구 구갈동
